,User,Tweet_time,Tweet,Hashtag,Retweet,Favorite,Join_time,Follower,Friend
51,prashantdevgun,2022-09-14 23:35:23+00:00,@AppleSupport What’s this behaviour @Apple @tim_cook where’s quality? #iPhone14 #iPhone14Pro #iPhone13Pro https://t.co/g2BVi7Ayc9,"[{'text': 'iPhone14', 'indices': [70, 79]}, {'text': 'iPhone14Pro', 'indices': [80, 92]}, {'text': 'iPhone13Pro', 'indices': [93, 105]}]",0,0,2014-06-08 12:23:07+00:00,1,38
52,thexiryrusman,2022-09-14 23:33:57+00:00,"My YouTube will be at least 3K subs by the end of this year 🥹 and don’t get it twisted it’s not about the subs, I do love y’all for the support. It’s the growth overall, I love what I put out. So with that said, new video coming soon 😎🙌🏾 #YouTube #iPhone14ProMax #iphone14","[{'text': 'YouTube', 'indices': [238, 246]}, {'text': 'iPhone14ProMax', 'indices': [247, 262]}, {'text': 'iphone14', 'indices': [263, 272]}]",0,0,2021-12-17 03:07:22+00:00,4,39
53,Txlibertarian_,2022-09-14 23:28:58+00:00,Action mode looking bad ass #iphone14 #actionmode https://t.co/DA2rMVBAFg,"[{'text': 'iphone14', 'indices': [28, 37]}, {'text': 'actionmode', 'indices': [38, 49]}]",0,0,2022-08-14 16:07:35+00:00,10,160
54,AppleUpdateNews,2022-09-14 23:25:00+00:00,who is ready for iPhone 15 leaks lol #iPhone14 #iphone15pro,"[{'text': 'iPhone14', 'indices': [37, 46]}, {'text': 'iphone15pro', 'indices': [47, 59]}]",0,0,2022-05-12 16:27:22+00:00,13,110
55,baconman3210,2022-09-14 23:18:57+00:00,@Apple @canada #iphone14 do not understand the real reason to upgrade! Same phone year over year! Three years again nothing new.,"[{'text': 'iphone14', 'indices': [15, 24]}]",0,0,2015-05-02 05:55:07+00:00,42,264
56,mashtips,2022-09-14 23:15:11+00:00,14 Best iPhone 14 Pro and 14 Pro Max Cases to Safeguard Your iPhone from Dents and Scratches #iPhone #iPhone14 #iPhone14Pro #iPhone14ProMax #ProMax #14Pro #14ProMax #iPhone14ProCases https://t.co/beZJLpS9gT,"[{'text': 'iPhone', 'indices': [93, 100]}, {'text': 'iPhone14', 'indices': [101, 110]}, {'text': 'iPhone14Pro', 'indices': [111, 123]}, {'text': 'iPhone14ProMax', 'indices': [124, 139]}, {'text': 'ProMax', 'indices': [140, 147]}, {'text': '14Pro', 'indices': [148, 154]}, {'text': '14ProMax', 'indices': [155, 164]}, {'text': 'iPhone14ProCases', 'indices': [165, 182]}]",0,0,2010-05-19 03:25:16+00:00,3253,445
57,DTmobile,2022-09-14 23:11:02+00:00,"If you've just spent more than $800 on a new phone, you usually hope it comes with a #charger. Does the new #iPhone14 range come with one? Find out here. https://t.co/sI9uagseYB","[{'text': 'charger', 'indices': [85, 93]}, {'text': 'iPhone14', 'indices': [108, 117]}]",0,0,2015-12-14 15:05:01+00:00,41630,36141
58,myusuf_85,2022-09-14 23:08:22+00:00,@ijustine Nice @ijustine 👍👍 #iPhone14,"[{'text': 'iPhone14', 'indices': [28, 37]}]",0,0,2014-04-08 06:50:34+00:00,29,399
59,ChandlerC226,2022-09-14 23:03:14+00:00,"@Bognet4congress dollar amounts instead of percentages…

Gas: +$.63/gal
Fuel Oil: +$1.83/gal
Electricity: +$.02/kWh
Groceries: $56/month if $419 was per month LY
Milk: $.50/gal
Eggs: +$1/dozen
Baby Food: babies used to be a choice to have #RoeVWade
Airline Fares: luxury

#iPhone14 = $1000","[{'text': 'RoeVWade', 'indices': [239, 248]}, {'text': 'iPhone14', 'indices': [272, 281]}]",0,0,2011-03-28 15:11:57+00:00,535,970
60,JayBella,2022-09-14 23:00:52+00:00,"I dislike the new #iphone update. So to see my notifications, I have to swipe down, then up…I miss just swiping down and seeing everything that way. There was nothing wrong with it !! 🤬🤬 #update #iOS16 #apple #iPhone14","[{'text': 'iphone', 'indices': [18, 25]}, {'text': 'update', 'indices': [187, 194]}, {'text': 'iOS16', 'indices': [195, 201]}, {'text': 'apple', 'indices': [202, 208]}, {'text': 'iPhone14', 'indices': [209, 218]}]",0,2,2010-01-30 19:56:03+00:00,850,200
61,HTTech,2022-09-14 23:00:00+00:00,"#iPhone14 battery capacity is much better than its predecessor. Read the details here.

https://t.co/k943PBgmQc","[{'text': 'iPhone14', 'indices': [0, 9]}]",0,0,2015-08-04 09:34:43+00:00,22102,185
62,erikbassat,2022-09-14 22:57:25+00:00,Does Apple have enough iPhone devices for so many youtubers? Wow! #iPhone14 https://t.co/86wyriP2qp,"[{'text': 'iPhone14', 'indices': [66, 75]}]",0,0,2022-09-11 09:53:52+00:00,2,27
63,Rosskiernan_,2022-09-14 22:54:32+00:00,I have a #iphone11 and am seriously considering the #iPhone14ProMax but i have 85% battery health left…. How long will that last me before i need to replace it and would i be best to get the #apple #iPhone14 or will i be best to wait?,"[{'text': 'iphone11', 'indices': [9, 18]}, {'text': 'iPhone14ProMax', 'indices': [52, 67]}, {'text': 'apple', 'indices': [191, 197]}, {'text': 'iPhone14', 'indices': [198, 207]}]",0,0,2022-03-03 15:39:39+00:00,10,60
64,GersonPlayzYT,2022-09-14 22:44:49+00:00,"Is it just me or the first words of the trailer are uh.. y’know
https://t.co/prVIpyefTC
#Apple #AppleEvent #iPhone14 #iPhone14Pro #iPhone14ProMax #iPhoneWallpaper #iPhone13","[{'text': 'Apple', 'indices': [88, 94]}, {'text': 'AppleEvent', 'indices': [95, 106]}, {'text': 'iPhone14', 'indices': [107, 116]}, {'text': 'iPhone14Pro', 'indices': [117, 129]}, {'text': 'iPhone14ProMax', 'indices': [130, 145]}, {'text': 'iPhoneWallpaper', 'indices': [146, 162]}, {'text': 'iPhone13', 'indices': [163, 172]}]",0,1,2020-10-31 18:13:49+00:00,166,558
65,ohmygodthankyou,2022-09-14 22:35:35+00:00,"Oh my God this phone is really beautiful. The machine in its stunning design is superb. The features are extraordinary.
US try to accuse Huawei of being spy. It's fake. But Americans and global citizen don't go to Apple. They choose Samsung.
#iPhone14 
#iPhone14Pro 
#DynmicIsland https://t.co/GLWwyX6PNE","[{'text': 'iPhone14', 'indices': [242, 251]}, {'text': 'iPhone14Pro', 'indices': [253, 265]}, {'text': 'DynmicIsland', 'indices': [267, 280]}]",0,0,2021-05-23 12:12:44+00:00,41,216
66,TWiT,2022-09-14 22:30:00+00:00,"How are the #iPhone14 pre-order sales doing compared to the 13? Were the @Apple presenters on a green screen, and how well did @AppleTVPlus do at the Emmys? Subscribe to MBW for more from @Leolaporte @JSnell @AlexLindsay 
https://t.co/fc0symsoZG","[{'text': 'iPhone14', 'indices': [12, 21]}]",0,1,2009-08-10 20:39:18+00:00,81813,673
67,PengPhones,2022-09-14 22:29:34+00:00,"iPhone 13 vs iPhone 14 comparison. Very minor differences 😬

#Apple #iPhone14 #iPhone14Pro #Tech https://t.co/iewAXHPG2i","[{'text': 'Apple', 'indices': [61, 67]}, {'text': 'iPhone14', 'indices': [68, 77]}, {'text': 'iPhone14Pro', 'indices': [78, 90]}, {'text': 'Tech', 'indices': [91, 96]}]",5,10,2011-08-30 17:51:51+00:00,24531,19929
68,TechJazzy8,2022-09-14 22:26:44+00:00,"iPhone 14 Good or Bad https://t.co/dCf0sU9rj0 

#iPhone14","[{'text': 'iPhone14', 'indices': [48, 57]}]",0,0,2022-09-14 22:23:59+00:00,0,3
69,chyneen,2022-09-14 22:26:41+00:00,Time to sell both the kidneys 🤣🤣#iPhone14 #iPhone14Pro #Pakistan https://t.co/o0qylG37rP,"[{'text': 'iPhone14', 'indices': [32, 41]}, {'text': 'iPhone14Pro', 'indices': [42, 54]}, {'text': 'Pakistan', 'indices': [55, 64]}]",0,0,2011-01-05 20:35:33+00:00,436,277
70,TravisRule5,2022-09-14 22:25:24+00:00,iPhone 14 will be available soon don’t miss out✌🏼 discount of 10% for the first 10 people to purchase DM me for more info or contact me here +1 (905) 952-3400. Come one come all😇 #iPhone14 #iPhone14Pro #iPhone14ProMax #iPhone14Series #iPhone14FreeConChollometro #iPhone https://t.co/ywMgIgEqq3,"[{'text': 'iPhone14', 'indices': [179, 188]}, {'text': 'iPhone14Pro', 'indices': [189, 201]}, {'text': 'iPhone14ProMax', 'indices': [202, 217]}, {'text': 'iPhone14Series', 'indices': [218, 233]}, {'text': 'iPhone14FreeConChollometro', 'indices': [234, 261]}, {'text': 'iPhone', 'indices': [262, 269]}]",0,1,2022-08-15 08:01:29+00:00,56,188
71,apple_lobby,2022-09-14 22:22:29+00:00,iPhone 13 vs iPhone 14 comparison. Very minor changes and difference. What do you think? #AppleEvent #Apple #iPhone13 #iPhone14 https://t.co/YDKTCNdtZI,"[{'text': 'AppleEvent', 'indices': [89, 100]}, {'text': 'Apple', 'indices': [101, 107]}, {'text': 'iPhone13', 'indices': [108, 117]}, {'text': 'iPhone14', 'indices': [118, 127]}]",0,0,2022-09-13 17:38:52+00:00,3,14
72,IllumePR,2022-09-14 22:20:36+00:00,"As you anticipate the arrival of your new #iPhone14, don’t forget to grab a screen protector. @iMore recommends the @Belkin UltraGlass Treated Screen Protector to provide high-impact protection and ensure it stays damage-free. https://t.co/5RSugvrMHx","[{'text': 'iPhone14', 'indices': [42, 51]}]",0,0,2010-01-26 00:32:10+00:00,746,1652
73,whitestonedome,2022-09-14 22:20:00+00:00,"The best Apple iPhone 14 screen protectors https://t.co/pd25cp6HjH @digitaltrends 

Whitestone Dome Glass Screen Protector for iPhone 14 Pro Max https://t.co/xftcz6v2Mf #Amazon

https://t.co/6a5ZhSTxjW #whitestone

Save your money, Protect #iPhone14 💊 #iPhone14 #AppleEvent","[{'text': 'Amazon', 'indices': [169, 176]}, {'text': 'whitestone', 'indices': [202, 213]}, {'text': 'iPhone14', 'indices': [240, 249]}, {'text': 'iPhone14', 'indices': [252, 261]}, {'text': 'AppleEvent', 'indices': [262, 273]}]",0,0,2017-05-25 04:08:10+00:00,11692,2930
74,whitestonedome,2022-09-14 22:18:02+00:00,"Whitestone Dome Glass Screen Protector for iPhone 14 Pro (6.1) https://t.co/Nk8peCVP9p #Amazon

https://t.co/FySCb6BMoW #whitestone

Save your money, Protect #iPhone14 💊 #iPhone14 #AppleEvent 

Do it yourself, You can do it.
Self dispersion technology
https://t.co/ah22vsiBVx https://t.co/rQS1mHpXKN","[{'text': 'Amazon', 'indices': [87, 94]}, {'text': 'whitestone', 'indices': [120, 131]}, {'text': 'iPhone14', 'indices': [158, 167]}, {'text': 'iPhone14', 'indices': [170, 179]}, {'text': 'AppleEvent', 'indices': [180, 191]}]",0,0,2017-05-25 04:08:10+00:00,11692,2930
75,proofofchaos,2022-09-14 22:17:13+00:00,"please #apple just stop what you are doing, just please stop... 

#iPhone14 #SouthPark https://t.co/WAbaETPwGQ","[{'text': 'apple', 'indices': [7, 13]}, {'text': 'iPhone14', 'indices': [66, 75]}, {'text': 'SouthPark', 'indices': [76, 86]}]",0,0,2018-07-16 06:58:31+00:00,989,349
76,KTLAOffTheClock,2022-09-14 22:15:00+00:00,"#technicallyspeaking @richontech gives us a look at some of Apple's newest products.. including the iPhone 14 and Apple Watch Ultra. #iPhone14 

https://t.co/kHPdOIuEfR","[{'text': 'technicallyspeaking', 'indices': [0, 20]}, {'text': 'iPhone14', 'indices': [133, 142]}]",1,4,2021-03-31 19:24:43+00:00,1314,59
77,jewella30,2022-09-14 22:14:22+00:00,"@WS_MobileTrans My favorite old picture of me as a baby, born on October 29, 1990. @arod0393 @AlyssaBarnak #nothingchangedaftertransfer #mobiletrans #Wondershare #iPhone14 https://t.co/zIdko0P6qe","[{'text': 'nothingchangedaftertransfer', 'indices': [107, 135]}, {'text': 'mobiletrans', 'indices': [136, 148]}, {'text': 'Wondershare', 'indices': [149, 161]}, {'text': 'iPhone14', 'indices': [162, 171]}]",0,0,2018-05-03 13:19:05+00:00,4,24
78,klmnb35alt,2022-09-14 22:11:25+00:00,"@Apple

Credit: nesthubmax on tiktok
#funny #memes #iPhone14 #iPhone14Pro #comedy #funnymemes https://t.co/v0NVyMfTdS","[{'text': 'funny', 'indices': [37, 43]}, {'text': 'memes', 'indices': [44, 50]}, {'text': 'iPhone14', 'indices': [51, 60]}, {'text': 'iPhone14Pro', 'indices': [61, 73]}, {'text': 'comedy', 'indices': [74, 81]}, {'text': 'funnymemes', 'indices': [82, 93]}]",0,0,2022-07-07 00:51:55+00:00,1,3
79,Dk72036305,2022-09-14 22:10:13+00:00,"Why to buy IPhone 14 to text nobody, to watch social sites full of absolute cringe🤐
#iPhone14","[{'text': 'iPhone14', 'indices': [84, 93]}]",0,3,2021-05-18 06:12:21+00:00,153,660
80,the_gris,2022-09-14 22:09:28+00:00,It’s sweater weather! #Apple #iPhone14 #AppleEvent https://t.co/kzHQs1cHa5,"[{'text': 'Apple', 'indices': [22, 28]}, {'text': 'iPhone14', 'indices': [29, 38]}, {'text': 'AppleEvent', 'indices': [39, 50]}]",0,0,2011-06-27 00:29:48+00:00,1057,553
81,booredatwork,2022-09-14 22:07:23+00:00,"New Video!

Setting up you eSim or 8 eSIMs 🤯is super easy on the iPhone 14. Her eis how to do it.
&gt;&gt;&gt; https://t.co/YkAaO5ZNJL

#iPhone14Pro #iPhone14ProMax #iPhone14 https://t.co/hQjOHOysO5","[{'text': 'iPhone14Pro', 'indices': [136, 148]}, {'text': 'iPhone14ProMax', 'indices': [149, 164]}, {'text': 'iPhone14', 'indices': [165, 174]}]",2,7,2009-10-23 21:28:13+00:00,46448,1538
82,tshakaarmstrong,2022-09-14 22:06:54+00:00,"Wagwan? New tings! I’ll be out for a few days while I go spend some time on #DynamicIsland. When I return, I’ll have some fresh reviews for you!
#iphone14 #iphone14promax #iphone14pro https://t.co/GLiBqVK5dh","[{'text': 'DynamicIsland', 'indices': [76, 90]}, {'text': 'iphone14', 'indices': [145, 154]}, {'text': 'iphone14promax', 'indices': [155, 170]}, {'text': 'iphone14pro', 'indices': [171, 183]}]",0,4,2009-02-24 02:52:13+00:00,3964,2680
83,ki_la_vie,2022-09-14 22:00:30+00:00,#iPhone14 drops I all of a sudden have no more storage to do anything not even download the new iOS 😂😂,"[{'text': 'iPhone14', 'indices': [0, 9]}]",0,0,2009-06-28 00:55:49+00:00,1018,780
84,iamShiblyN,2022-09-14 22:00:11+00:00,A new battery feature available in iOS 16.1 beta version called “Clean Energy Charging”. #ios #iOS16TH #iOS161 #iPhone14 #iPhone14Pro https://t.co/awUHUTyvke,"[{'text': 'ios', 'indices': [89, 93]}, {'text': 'iOS16TH', 'indices': [94, 102]}, {'text': 'iOS161', 'indices': [103, 110]}, {'text': 'iPhone14', 'indices': [111, 120]}, {'text': 'iPhone14Pro', 'indices': [121, 133]}]",0,0,2012-05-22 13:55:15+00:00,86,451
85,TechCafeNC,2022-09-14 21:59:39+00:00,"iPhone 13 vs iPhone 14 comparison. Very slight differences 
#apple #iphone14 #tech #iOS16TH https://t.co/HqPdLfXp1W","[{'text': 'apple', 'indices': [60, 66]}, {'text': 'iphone14', 'indices': [67, 76]}, {'text': 'tech', 'indices': [77, 82]}, {'text': 'iOS16TH', 'indices': [83, 91]}]",0,0,2022-08-05 04:21:24+00:00,8,28
86,ioeo_ofc,2022-09-14 21:59:22+00:00,"No more reason enough to pay for #iPhone14 series, still waiting for next and next generation.
From #iPhone12ProMax user","[{'text': 'iPhone14', 'indices': [33, 42]}, {'text': 'iPhone12ProMax', 'indices': [100, 115]}]",0,0,2016-07-09 14:51:41+00:00,48,669
87,davidtroup,2022-09-14 21:57:24+00:00,Who was the genius (sarcasm) that thought making top centric controls on a phone was a good thing? How long are your fingers? #apple #iphone14 #dynamicisland https://t.co/gWvO9T64gA,"[{'text': 'apple', 'indices': [126, 132]}, {'text': 'iphone14', 'indices': [133, 142]}, {'text': 'dynamicisland', 'indices': [143, 157]}]",0,0,2007-08-25 15:04:50+00:00,239,603
88,djflore,2022-09-14 21:57:21+00:00,All the camera details on the iPhone 14 Pro: https://t.co/TNvlZwf4Fz  #iPhone14 #iphone14pro https://t.co/zkwawDCW7v,"[{'text': 'iPhone14', 'indices': [70, 79]}, {'text': 'iphone14pro', 'indices': [80, 92]}]",0,0,2009-08-09 21:16:59+00:00,1345,504
89,macitah,2022-09-14 21:56:07+00:00,"Follow me and I will follow you right back.
#ios #QueenElizabethII #iPhone14","[{'text': 'ios', 'indices': [44, 48]}, {'text': 'QueenElizabethII', 'indices': [49, 66]}, {'text': 'iPhone14', 'indices': [67, 76]}]",0,1,2009-07-29 13:53:42+00:00,513,691
90,HoodBitcoin,2022-09-14 21:55:24+00:00,Halide makers explain exactly how iPhone 14 Pro cameras have changed (for better or worse) #iphone14 https://t.co/V9rDQCEFlF,"[{'text': 'iphone14', 'indices': [91, 100]}]",0,1,2021-11-15 16:07:39+00:00,1019,2077
91,cultofmac,2022-09-14 21:54:42+00:00,"Oh man, what an upgrade! Let's talk iOS 16 and #iPhone14 (and take a look at what's coming up next on the #Apple hardware front). https://t.co/TPIyGyaSpg","[{'text': 'iPhone14', 'indices': [47, 56]}, {'text': 'Apple', 'indices': [106, 112]}]",1,2,2007-10-25 16:58:19+00:00,746389,363
92,AnonHack3r,2022-09-14 21:54:27+00:00,"#iOS16.1 beta now includes 🔋percentage on all iPhones with a notch :) 

Yes XR and others; you can now enjoy the battery percentage 
#apple #iphone #iphonexr #iphone14","[{'text': 'iOS16', 'indices': [0, 6]}, {'text': 'apple', 'indices': [133, 139]}, {'text': 'iphone', 'indices': [140, 147]}, {'text': 'iphonexr', 'indices': [148, 157]}, {'text': 'iphone14', 'indices': [158, 167]}]",0,0,2016-01-04 20:19:25+00:00,48,13
93,iamShiblyN,2022-09-14 21:53:32+00:00,iOS 16.1 developer beta out now and there are so much new info available #ios #iOS16 #iOS16TH #iPhone14 #iPhone14Pro https://t.co/ZPuPGvu8ka,"[{'text': 'ios', 'indices': [73, 77]}, {'text': 'iOS16', 'indices': [78, 84]}, {'text': 'iOS16TH', 'indices': [85, 93]}, {'text': 'iPhone14', 'indices': [94, 103]}, {'text': 'iPhone14Pro', 'indices': [104, 116]}]",0,0,2012-05-22 13:55:15+00:00,86,451
94,Mac_Stores,2022-09-14 21:50:04+00:00,AT&amp;T offers $800 discount on Apple #iPhone14: https://t.co/dmecbXynEt,"[{'text': 'iPhone14', 'indices': [39, 48]}]",0,0,2011-06-13 13:59:45+00:00,405,271
95,HoodBitcoin,2022-09-14 21:48:00+00:00,Are You Buying The #iPhone14 https://t.co/JjBgkQz02K,"[{'text': 'iPhone14', 'indices': [19, 28]}]",0,0,2021-11-15 16:07:39+00:00,1019,2077
96,DeviaUsa,2022-09-14 21:47:39+00:00,"Transparent, minimal design, yet fancy enough to show off your cellphone case &amp; your new iPhone. 

Check out the Devia Crystal Series Shockproof Case here: https://t.co/juuYa2sBDL

#Devia #DeviaUSA #USA #UnitedStates #WednesdayWisdom #iPhone14 #iPhone #Tech #Technology #Trending https://t.co/vlzUBLdM2E","[{'text': 'Devia', 'indices': [185, 191]}, {'text': 'DeviaUSA', 'indices': [192, 201]}, {'text': 'USA', 'indices': [202, 206]}, {'text': 'UnitedStates', 'indices': [207, 220]}, {'text': 'WednesdayWisdom', 'indices': [221, 237]}, {'text': 'iPhone14', 'indices': [238, 247]}, {'text': 'iPhone', 'indices': [248, 255]}, {'text': 'Tech', 'indices': [256, 261]}, {'text': 'Technology', 'indices': [262, 273]}, {'text': 'Trending', 'indices': [274, 283]}]",0,0,2022-07-14 17:27:42+00:00,1,1
97,UltraFlashCode,2022-09-14 21:43:13+00:00,"Wang Chunging Raw &amp; Random Valentine Museum Drive-by in Da Bronx
#WWERaw #WWENXT #iPhone14 #ilovethe80s #Museums #AmericasGotTalent #AGT  #HandmaidsTale #bronx #gamers https://t.co/HzRoWOn50c https://t.co/kSwAOxQcw5","[{'text': 'WWERaw', 'indices': [69, 76]}, {'text': 'WWENXT', 'indices': [77, 84]}, {'text': 'iPhone14', 'indices': [85, 94]}, {'text': 'ilovethe80s', 'indices': [95, 107]}, {'text': 'Museums', 'indices': [108, 116]}, {'text': 'AmericasGotTalent', 'indices': [117, 135]}, {'text': 'AGT', 'indices': [136, 140]}, {'text': 'HandmaidsTale', 'indices': [142, 156]}, {'text': 'bronx', 'indices': [157, 163]}, {'text': 'gamers', 'indices': [164, 171]}]",0,0,2010-10-25 03:36:31+00:00,1000,2812
98,Ali_Fareed,2022-09-14 21:41:56+00:00,Update your ⁦@Batelco⁩ app &amp; get ready for #iPhone14 Preorders 😍 https://t.co/vRSAl2OYG4,"[{'text': 'iPhone14', 'indices': [47, 56]}]",0,2,2010-06-08 23:47:47+00:00,5470,977
99,TechCafeNC,2022-09-14 21:40:28+00:00,"These are the batteries capacities of iphone 14series.its slightly better than iphone 13 series.
#apple #iOS16 #tech #iphone14 https://t.co/lKZO5dPEsn","[{'text': 'apple', 'indices': [97, 103]}, {'text': 'iOS16', 'indices': [104, 110]}, {'text': 'tech', 'indices': [111, 116]}, {'text': 'iphone14', 'indices': [117, 126]}]",0,0,2022-08-05 04:21:24+00:00,8,28
100,viaero,2022-09-14 21:35:34+00:00,Smart takes on the new #iPhone14! https://t.co/Vv2lVjuq65,"[{'text': 'iPhone14', 'indices': [23, 32]}]",0,2,2014-10-16 19:07:01+00:00,917,466
101,DigitalTrends,2022-09-14 21:34:03+00:00,"The hotly anticipated #iPhone14 is coming this week, and everyone has thoughts to share. Here are some of the smartest takes we've seen on the new iPhones. https://t.co/u2djFTdBIO","[{'text': 'iPhone14', 'indices': [22, 31]}]",2,6,2008-05-13 20:01:41+00:00,1998440,454
102,Chuck_2Go,2022-09-14 21:33:06+00:00,"Why #iPhone14 is a GAME CHANGER for Outdoor Enthusiasts - #Apple 

https://t.co/551OQKllMO via @YouTube","[{'text': 'iPhone14', 'indices': [4, 13]}, {'text': 'Apple', 'indices': [58, 64]}]",0,0,2012-01-19 20:46:29+00:00,1461,3412
103,rivera__ron,2022-09-14 21:32:05+00:00,What they really should bring back. Do you agree? #apple #applevent #iPhone14 #iPhone14ProMax #iPhone https://t.co/itip8au3mh,"[{'text': 'apple', 'indices': [50, 56]}, {'text': 'applevent', 'indices': [57, 67]}, {'text': 'iPhone14', 'indices': [68, 77]}, {'text': 'iPhone14ProMax', 'indices': [78, 93]}, {'text': 'iPhone', 'indices': [94, 101]}]",0,1,2020-06-26 17:42:09+00:00,6,86
