,User,Tweet_time,Tweet,Hashtag,Retweet,Favorite,Join_time,Follower,Friend
562,BrandonHurles5,2022-09-13 21:15:30+00:00,"Who else is pumped for the #iPhone14ProMax ?

#Apple #iphone #iPhone14Series #iphone14 #iphone14pro #Phones #smartphones #tech #nerd #geek https://t.co/UtIdZSmcvJ","[{'text': 'iPhone14ProMax', 'indices': [27, 42]}, {'text': 'Apple', 'indices': [46, 52]}, {'text': 'iphone', 'indices': [53, 60]}, {'text': 'iPhone14Series', 'indices': [61, 76]}, {'text': 'iphone14', 'indices': [77, 86]}, {'text': 'iphone14pro', 'indices': [87, 99]}, {'text': 'Phones', 'indices': [100, 107]}, {'text': 'smartphones', 'indices': [108, 120]}, {'text': 'tech', 'indices': [121, 126]}, {'text': 'nerd', 'indices': [127, 132]}, {'text': 'geek', 'indices': [133, 138]}]",0,1,2012-02-01 22:04:25+00:00,295,2661
563,MrFluffyGoblin,2022-09-13 21:13:06+00:00,I can’t wait to get a new phone!😁💙 #iPhone14Pro https://t.co/Sk6D41out5,"[{'text': 'iPhone14Pro', 'indices': [35, 47]}]",0,0,2022-09-05 00:10:10+00:00,1,27
564,ARINDMAN,2022-09-13 21:05:44+00:00,"iPhone 12, 13 and 14 is exactly the same as
Agarwal, Agrawal and Aggarwal
#Apple #AppleEvent #iPhone14 #iPhone14Pro","[{'text': 'Apple', 'indices': [74, 80]}, {'text': 'AppleEvent', 'indices': [81, 92]}, {'text': 'iPhone14', 'indices': [93, 102]}, {'text': 'iPhone14Pro', 'indices': [103, 115]}]",1,0,2022-09-11 08:44:20+00:00,4,9
565,xtechbiz,2022-09-13 21:00:43+00:00,"Check out the video People!

https://t.co/IX8IfaX0Uk

.
#apple #appleiphone #iphone #iphone14 #iphone14max #iphone14pro #iphone14promax #iphone13promax #iphone13 #appleevent #ios #ios16 https://t.co/vy3vfQ9mZb","[{'text': 'apple', 'indices': [56, 62]}, {'text': 'appleiphone', 'indices': [63, 75]}, {'text': 'iphone', 'indices': [76, 83]}, {'text': 'iphone14', 'indices': [84, 93]}, {'text': 'iphone14max', 'indices': [94, 106]}, {'text': 'iphone14pro', 'indices': [107, 119]}, {'text': 'iphone14promax', 'indices': [120, 135]}, {'text': 'iphone13promax', 'indices': [136, 151]}, {'text': 'iphone13', 'indices': [152, 161]}, {'text': 'appleevent', 'indices': [162, 173]}, {'text': 'ios', 'indices': [174, 178]}, {'text': 'ios16', 'indices': [179, 185]}]",0,0,2020-05-25 15:45:48+00:00,4,12
566,xtechbiz,2022-09-13 21:00:33+00:00,"Check out the video People!

https://t.co/IX8IfaX0Uk

.
#apple #appleiphone #iphone #iphone14 #iphone14max #iphone14pro #iphone14promax #iphone13promax #iphone13 #appleevent #ios #ios16","[{'text': 'apple', 'indices': [56, 62]}, {'text': 'appleiphone', 'indices': [63, 75]}, {'text': 'iphone', 'indices': [76, 83]}, {'text': 'iphone14', 'indices': [84, 93]}, {'text': 'iphone14max', 'indices': [94, 106]}, {'text': 'iphone14pro', 'indices': [107, 119]}, {'text': 'iphone14promax', 'indices': [120, 135]}, {'text': 'iphone13promax', 'indices': [136, 151]}, {'text': 'iphone13', 'indices': [152, 161]}, {'text': 'appleevent', 'indices': [162, 173]}, {'text': 'ios', 'indices': [174, 178]}, {'text': 'ios16', 'indices': [179, 185]}]",2,0,2020-05-25 15:45:48+00:00,4,12
567,DameTechChannel,2022-09-13 20:59:47+00:00,"AnTuTu says that, compared to the #iPhone13Pro, the #iPhone14Pro scores have been improved by 18.8%. The CPU performance has increased by 17% and the GPU performance has increased by 28%. Remember, #android #antutu scores cannot be compared with #ios devices. https://t.co/EJwpmHEgC0","[{'text': 'iPhone13Pro', 'indices': [34, 46]}, {'text': 'iPhone14Pro', 'indices': [52, 64]}, {'text': 'android', 'indices': [198, 206]}, {'text': 'antutu', 'indices': [207, 214]}, {'text': 'ios', 'indices': [246, 250]}]",2,9,2021-06-26 04:16:03+00:00,98,38
568,ibtimes_india,2022-09-13 20:53:04+00:00,"#ICYMI ▪️ iPhone 14 Pro get Always-on Display, 48MP camera, Dynamic Island and more ▪️

Full Story here: https://t.co/fXEHn5sYuR

#AppleEvent #Apple #iPhone14Pro","[{'text': 'ICYMI', 'indices': [0, 6]}, {'text': 'AppleEvent', 'indices': [130, 141]}, {'text': 'Apple', 'indices': [142, 148]}, {'text': 'iPhone14Pro', 'indices': [149, 161]}]",0,0,2011-11-02 20:46:16+00:00,19327,118
569,thebbmafrica,2022-09-13 20:53:03+00:00,"Its hard to actually make @brainjotter laugh he said, is that actually true?

Cc: @denrele_edun @jjcskillz @blessingceo

#Thebbmafrica 
#300hoursrealityexperience 
#jjcskillz 
#denrele
#blessingceo 
#ASUUstrike
#iPhone14Pro
#AlphaBetaExposed
#iOS16
#CalmDown
#earthquake https://t.co/Jle27UfH4G","[{'text': 'Thebbmafrica', 'indices': [121, 134]}, {'text': '300hoursrealityexperience', 'indices': [136, 162]}, {'text': 'jjcskillz', 'indices': [164, 174]}, {'text': 'denrele', 'indices': [176, 184]}, {'text': 'blessingceo', 'indices': [185, 197]}, {'text': 'ASUUstrike', 'indices': [199, 210]}, {'text': 'iPhone14Pro', 'indices': [211, 223]}, {'text': 'AlphaBetaExposed', 'indices': [224, 241]}, {'text': 'iOS16', 'indices': [242, 248]}, {'text': 'CalmDown', 'indices': [249, 258]}, {'text': 'earthquake', 'indices': [259, 270]}]",0,0,2022-04-19 13:05:48+00:00,3082,7
570,RichTate,2022-09-13 20:51:23+00:00,Finally bit the bullet and upgraded my phone today. Now the waiting begins. #iPhone14Pro,"[{'text': 'iPhone14Pro', 'indices': [76, 88]}]",0,0,2008-12-31 21:50:35+00:00,590,842
571,Miraclehappenin,2022-09-13 20:50:29+00:00,"Apple iPhone 14 / Pro series arrives at dealer warehouses around the world
https://t.co/HyEPNSa13G
#apple #iphone14 #iphone14pro","[{'text': 'apple', 'indices': [99, 105]}, {'text': 'iphone14', 'indices': [106, 115]}, {'text': 'iphone14pro', 'indices': [116, 128]}]",0,0,2017-04-22 16:10:23+00:00,1548,1758
572,jessicabryson42,2022-09-13 20:36:12+00:00,"New blog out why not check it out.
#Apple #iPhone14Pro 

https://t.co/xk3M9fklqA","[{'text': 'Apple', 'indices': [35, 41]}, {'text': 'iPhone14Pro', 'indices': [42, 54]}]",0,0,2012-01-07 10:00:14+00:00,51,229
573,akashjaiswallll,2022-09-13 20:34:37+00:00,"iOS 16 now available for following Apple devices.

iPhone 8 series
iPhone X series
iPhone 11 series
iPhone 12 series
iPhone 13 series 
iPhone 14 series 

iPhone SE 2
iPhone SE 3
#iPhone14Pro","[{'text': 'iPhone14Pro', 'indices': [178, 190]}]",0,0,2020-06-02 18:13:07+00:00,828,883
574,SpottedBargains,2022-09-13 20:25:51+00:00,"#ICYMI - Latest iPhone 14 top bargains 

#iPhone14 #iPhone14ProMax #iPhone14Pro #iPhone https://t.co/mQlABnp34y","[{'text': 'ICYMI', 'indices': [0, 6]}, {'text': 'iPhone14', 'indices': [41, 50]}, {'text': 'iPhone14ProMax', 'indices': [51, 66]}, {'text': 'iPhone14Pro', 'indices': [67, 79]}, {'text': 'iPhone', 'indices': [80, 87]}]",0,0,2014-09-07 09:41:56+00:00,2673,25
575,cgg2333,2022-09-13 20:24:10+00:00,"Activate iPhone 14 Pro early
#iPhone14Pro #Apple #iPhone14 https://t.co/NLoim5IOjj","[{'text': 'iPhone14Pro', 'indices': [29, 41]}, {'text': 'Apple', 'indices': [42, 48]}, {'text': 'iPhone14', 'indices': [49, 58]}]",0,0,2016-10-21 13:53:20+00:00,26,207
576,ShvetsBRD,2022-09-13 20:24:05+00:00,"#nftart for you, #iPhone14Pro for me! support me please 🙏🏽
https://t.co/mAqYx8pF3t #NFTGiveaway #NFTCommunity #nft","[{'text': 'nftart', 'indices': [0, 7]}, {'text': 'iPhone14Pro', 'indices': [17, 29]}, {'text': 'NFTGiveaway', 'indices': [83, 95]}, {'text': 'NFTCommunity', 'indices': [96, 109]}, {'text': 'nft', 'indices': [110, 114]}]",0,4,2022-05-09 08:41:38+00:00,7,34
577,MickMiller33,2022-09-13 20:20:08+00:00,When you get the email saying your #iPhone14Pro is getting delivered tomorrow 😮‍💨 2 days early 😜😎 https://t.co/aPukygEvKq,"[{'text': 'iPhone14Pro', 'indices': [35, 47]}]",0,0,2012-01-03 02:57:54+00:00,172,564
578,naseem_speach,2022-09-13 20:19:49+00:00,"“iPhone 13 Review: 1 Year Later!” Video Is Out Now💙👉🏾 https://t.co/NM0EFEVTSK

#iPhone13 #iPhone14 #iPhone14Pro #Apple #iPhone13ProMax https://t.co/ogfDAlpyzk","[{'text': 'iPhone13', 'indices': [79, 88]}, {'text': 'iPhone14', 'indices': [89, 98]}, {'text': 'iPhone14Pro', 'indices': [99, 111]}, {'text': 'Apple', 'indices': [112, 118]}, {'text': 'iPhone13ProMax', 'indices': [119, 134]}]",1,24,2019-02-20 20:27:46+00:00,715,94
579,ElAmerican_,2022-09-13 20:10:04+00:00,"In this country, it would require 61.25 minimum wages to afford the #iPhone14Pro.

https://t.co/Ab9LBhO24V","[{'text': 'iPhone14Pro', 'indices': [68, 80]}]",4,5,2020-10-14 23:39:37+00:00,100785,6812
580,Miraclehappenin,2022-09-13 20:04:26+00:00,"Apple iPhone 14 / Pro series official repair price released
https://t.co/KMlRrLmI1i
#apple #iPhone14 #iPhone14Pro","[{'text': 'apple', 'indices': [84, 90]}, {'text': 'iPhone14', 'indices': [91, 100]}, {'text': 'iPhone14Pro', 'indices': [101, 113]}]",0,0,2017-04-22 16:10:23+00:00,1548,1758
581,programmer279,2022-09-13 20:03:18+00:00,Rumour: Someone supposedly secured an iPhone 14 Pro Max early. I don't know the trustworthiness of this person on Chinese TikTok but you never know. #iPhone14 #iPhone14Pro #iPhone14ProMax #iPhone14Plus #iOS16 #AppleEvent https://t.co/L5BF0sxwR1,"[{'text': 'iPhone14', 'indices': [149, 158]}, {'text': 'iPhone14Pro', 'indices': [159, 171]}, {'text': 'iPhone14ProMax', 'indices': [172, 187]}, {'text': 'iPhone14Plus', 'indices': [188, 201]}, {'text': 'iOS16', 'indices': [202, 208]}, {'text': 'AppleEvent', 'indices': [209, 220]}]",0,1,2020-10-10 15:18:53+00:00,1,129
582,MickMiller33,2022-09-13 19:56:12+00:00,#iPhone14Pro getting delivered tomorrow 😳 thought it was ment to be Friday the 16th 🤔 Aww well I’m not complaining 😁 put the foot down DPD,"[{'text': 'iPhone14Pro', 'indices': [0, 12]}]",0,0,2012-01-03 02:57:54+00:00,172,564
583,Darhk_Angel_,2022-09-13 19:54:51+00:00,iPhone 14 Pro is Prea-ordered!!! So excited!! I got the new IOS 16 on the 11 pro and it looks sick! Can’t wait to the the difference with the new phone it’s going to awesome!!! #iPhone14 #iPhone14Pro @Apple #AdultingAndStuff #iOS16 https://t.co/fLmL8WMizf,"[{'text': 'iPhone14', 'indices': [177, 186]}, {'text': 'iPhone14Pro', 'indices': [187, 199]}, {'text': 'AdultingAndStuff', 'indices': [207, 224]}, {'text': 'iOS16', 'indices': [225, 231]}]",0,1,2020-03-09 04:35:29+00:00,601,710
584,Ahmad4MayLod,2022-09-13 19:54:26+00:00,"Must Download iPhone Game!

https://t.co/C89RNzTGqv
.
.
.
.
.
.
#iPhone 12 #iPhone14 #iPhone14ProMax #iPhone14Pro #AppleEvent #AppleWatchUltra #iOS16 #games #iPhone13 #jailbreak","[{'text': 'iPhone', 'indices': [64, 71]}, {'text': 'iPhone14', 'indices': [75, 84]}, {'text': 'iPhone14ProMax', 'indices': [85, 100]}, {'text': 'iPhone14Pro', 'indices': [101, 113]}, {'text': 'AppleEvent', 'indices': [114, 125]}, {'text': 'AppleWatchUltra', 'indices': [126, 142]}, {'text': 'iOS16', 'indices': [143, 149]}, {'text': 'games', 'indices': [150, 156]}, {'text': 'iPhone13', 'indices': [157, 166]}, {'text': 'jailbreak', 'indices': [167, 177]}]",0,0,2010-08-16 14:06:47+00:00,786,619
585,JackyChan342,2022-09-13 19:47:53+00:00,"Someone just Active an iPhone 14 Pro Max on Chinese Tiktok(douyin抖音) Live
#Apple #iPhone #iPhone14 #iPhone14Pro 
#iPhone14ProMax #iOS16 #China https://t.co/98YhVZTM2i","[{'text': 'Apple', 'indices': [74, 80]}, {'text': 'iPhone', 'indices': [81, 88]}, {'text': 'iPhone14', 'indices': [89, 98]}, {'text': 'iPhone14Pro', 'indices': [99, 111]}, {'text': 'iPhone14ProMax', 'indices': [113, 128]}, {'text': 'iOS16', 'indices': [129, 135]}, {'text': 'China', 'indices': [136, 142]}]",0,1,2011-09-29 10:15:14+00:00,127,1142
586,newsofpublic,2022-09-13 19:44:42+00:00,"Comgratulation to All the Giveaway winners of this week. 
Instagrams IdS : 
1) @asad_rajput_official
2) @ashhoward.Oj.q
3) @lennonu.ky
4) @mullerthey
5) @snippertarget7
6) @jeongyunseog946
7) @konapallets
8) @tatevik5343
9) @3505.arif
10)@didik73735

#USA #iPhone14 #iPhone14Pro","[{'text': 'USA', 'indices': [251, 255]}, {'text': 'iPhone14', 'indices': [256, 265]}, {'text': 'iPhone14Pro', 'indices': [266, 278]}]",0,2,2022-06-18 06:21:27+00:00,401,8
587,TechWithAaronHD,2022-09-13 19:39:03+00:00,Did you go with a Standard or Pro model? #iPhone14 #iPhone14Plus #iPhone14Pro #iPhone14ProMax #Apple #AppleEvent https://t.co/7FchN2m7Y7,"[{'text': 'iPhone14', 'indices': [41, 50]}, {'text': 'iPhone14Plus', 'indices': [51, 64]}, {'text': 'iPhone14Pro', 'indices': [65, 77]}, {'text': 'iPhone14ProMax', 'indices': [78, 93]}, {'text': 'Apple', 'indices': [94, 100]}, {'text': 'AppleEvent', 'indices': [101, 112]}]",2,5,2016-12-23 04:53:16+00:00,1417,3085
588,ApplesFresh_,2022-09-13 19:38:26+00:00,"first iPhones unpacked in china!
do you love it or hate it? 👿👼🏻
Video: @BenGeskin 
Text: @ApplesFresh_ #iphone14 #iphone14pro #deeppurple #iphone14prounboxing https://t.co/jRSCS1S2Gd","[{'text': 'iphone14', 'indices': [103, 112]}, {'text': 'iphone14pro', 'indices': [113, 125]}, {'text': 'deeppurple', 'indices': [126, 137]}, {'text': 'iphone14prounboxing', 'indices': [138, 158]}]",0,1,2022-02-28 08:30:41+00:00,165,46
589,ReviewerCritic,2022-09-13 19:32:43+00:00,"@Belkin, a global #consumerelectronics leader, introduces the #BelkinUltraGlassScreenProtector engineered and designed for #iPhone14, #iPhone14Plus, #iPhone14Pro and #iPhone14ProMax.

#UAE #MiddleEast #Dubai #Belkin

https://t.co/0qEdfH9vF1 https://t.co/a1umPgjAxk","[{'text': 'consumerelectronics', 'indices': [18, 38]}, {'text': 'BelkinUltraGlassScreenProtector', 'indices': [62, 94]}, {'text': 'iPhone14', 'indices': [123, 132]}, {'text': 'iPhone14Plus', 'indices': [134, 147]}, {'text': 'iPhone14Pro', 'indices': [149, 161]}, {'text': 'iPhone14ProMax', 'indices': [166, 181]}, {'text': 'UAE', 'indices': [184, 188]}, {'text': 'MiddleEast', 'indices': [189, 200]}, {'text': 'Dubai', 'indices': [201, 207]}, {'text': 'Belkin', 'indices': [208, 215]}]",0,0,2017-08-26 08:41:43+00:00,37,6
590,Ranbirsen,2022-09-13 19:32:31+00:00,"@Belkin, a global #consumerelectronics leader, introduces the #BelkinUltraGlassScreenProtector engineered and designed for #iPhone14, #iPhone14Plus, #iPhone14Pro and #iPhone14ProMax.

#UAE #MiddleEast #Dubai #Belkin

https://t.co/6pOhStQ3Oh https://t.co/7ZbQF0pQ1u","[{'text': 'consumerelectronics', 'indices': [18, 38]}, {'text': 'BelkinUltraGlassScreenProtector', 'indices': [62, 94]}, {'text': 'iPhone14', 'indices': [123, 132]}, {'text': 'iPhone14Plus', 'indices': [134, 147]}, {'text': 'iPhone14Pro', 'indices': [149, 161]}, {'text': 'iPhone14ProMax', 'indices': [166, 181]}, {'text': 'UAE', 'indices': [184, 188]}, {'text': 'MiddleEast', 'indices': [189, 200]}, {'text': 'Dubai', 'indices': [201, 207]}, {'text': 'Belkin', 'indices': [208, 215]}]",0,0,2009-06-15 14:25:23+00:00,147,115
591,HotHardware,2022-09-13 19:32:26+00:00,"The new @Apple #iPhone14Pro models are certainly fast if this #leak holds true - can #Android flagships keep up?

https://t.co/hWX8v94I91","[{'text': 'iPhone14Pro', 'indices': [15, 27]}, {'text': 'leak', 'indices': [62, 67]}, {'text': 'Android', 'indices': [85, 93]}]",1,3,2008-05-06 04:12:55+00:00,25535,14632
592,AlexStankie,2022-09-13 19:30:15+00:00,Screen brightness is the most underrated feature of #iPhone14Pro. This thing gets crazy bright compared to #iPhone13.,"[{'text': 'iPhone14Pro', 'indices': [52, 64]}, {'text': 'iPhone13', 'indices': [107, 116]}]",0,3,2011-08-01 03:14:07+00:00,405,714
593,shadatsdayout,2022-09-13 19:25:22+00:00,"#iOS16 #LockScreen #CUSTOMIZATION Full #tutorial ( #LockScreenSetup #Tips &amp; #Tricks ) #lockscreenwidget #widgets #Apple #iPhone14Pro
#iPhone14 #Newsnight #bd
https://t.co/f3TfbGqpAV https://t.co/nprJ9hIDus","[{'text': 'iOS16', 'indices': [0, 6]}, {'text': 'LockScreen', 'indices': [7, 18]}, {'text': 'CUSTOMIZATION', 'indices': [19, 33]}, {'text': 'tutorial', 'indices': [39, 48]}, {'text': 'LockScreenSetup', 'indices': [51, 67]}, {'text': 'Tips', 'indices': [68, 73]}, {'text': 'Tricks', 'indices': [80, 87]}, {'text': 'lockscreenwidget', 'indices': [90, 107]}, {'text': 'widgets', 'indices': [108, 116]}, {'text': 'Apple', 'indices': [117, 123]}, {'text': 'iPhone14Pro', 'indices': [124, 136]}, {'text': 'iPhone14', 'indices': [137, 146]}, {'text': 'Newsnight', 'indices': [147, 157]}, {'text': 'bd', 'indices': [158, 161]}]",0,1,2019-12-28 12:25:09+00:00,15,50
594,Iamlizkid1,2022-09-13 19:11:56+00:00,"Try dey we elders anytime you meet us inside public transit 😕🚶 ordinary good morning would have solved this 😉😂💔.
#ASUUstrike
#Lekki
#iPhone14Pro

 #Lagos-ibadan https://t.co/SZVCFZSGqP","[{'text': 'ASUUstrike', 'indices': [113, 124]}, {'text': 'Lekki', 'indices': [125, 131]}, {'text': 'iPhone14Pro', 'indices': [132, 144]}, {'text': 'Lagos', 'indices': [147, 153]}]",0,0,2020-10-29 20:10:58+00:00,1405,1537
595,LeslyeCream,2022-09-13 19:08:31+00:00,"3 New #Wallpapers Added to Glamour Pop 😍😍

👇👇

https://t.co/0uliMy2TGu

#iPhone14 #ios #ios14 #ios16 #iPhone14Pro #Apple #wall #setup #homescreen #KofiShop #Artistontwitter #digitalart #IPhone13ProMax https://t.co/fXpSoX3uax","[{'text': 'Wallpapers', 'indices': [6, 17]}, {'text': 'iPhone14', 'indices': [72, 81]}, {'text': 'ios', 'indices': [82, 86]}, {'text': 'ios14', 'indices': [87, 93]}, {'text': 'ios16', 'indices': [94, 100]}, {'text': 'iPhone14Pro', 'indices': [101, 113]}, {'text': 'Apple', 'indices': [114, 120]}, {'text': 'wall', 'indices': [121, 126]}, {'text': 'setup', 'indices': [127, 133]}, {'text': 'homescreen', 'indices': [134, 145]}, {'text': 'KofiShop', 'indices': [146, 155]}, {'text': 'Artistontwitter', 'indices': [156, 172]}, {'text': 'digitalart', 'indices': [173, 184]}, {'text': 'IPhone13ProMax', 'indices': [185, 200]}]",1,6,2019-02-27 17:44:03+00:00,144,530
596,AmgadHussien9,2022-09-13 19:08:17+00:00,Apple has finally added the battery percentage on the status bar 🔋🔥 make sure you check the full video on YouTube where i cover the top 7 features of IOS 16 #iOS16 #ios #iPhone14 #iPhone14Pro #iphone #apple For YT vid ➡️ https://t.co/POZfDmclX0 https://t.co/BSjg1DXjY7,"[{'text': 'iOS16', 'indices': [157, 163]}, {'text': 'ios', 'indices': [164, 168]}, {'text': 'iPhone14', 'indices': [169, 178]}, {'text': 'iPhone14Pro', 'indices': [179, 191]}, {'text': 'iphone', 'indices': [192, 199]}, {'text': 'apple', 'indices': [200, 206]}]",0,0,2018-10-29 10:35:56+00:00,1,29
597,AhnaijaPoll,2022-09-13 18:59:39+00:00,"WHAT ARE YOU VOTING FOR?

#BBNaija7 #Level3 #PresidentWilliamRuto #PresidentBuhari
#iPhone14Pro #iphone7 #iOS16  Mazi Nnamdi Kanu #Nigerian #yoruba #BellaOkagbue #Ukraine #Armenian #Azerbaijan","[{'text': 'BBNaija7', 'indices': [26, 35]}, {'text': 'Level3', 'indices': [36, 43]}, {'text': 'PresidentWilliamRuto', 'indices': [44, 65]}, {'text': 'PresidentBuhari', 'indices': [66, 82]}, {'text': 'iPhone14Pro', 'indices': [83, 95]}, {'text': 'iphone7', 'indices': [96, 104]}, {'text': 'iOS16', 'indices': [105, 111]}, {'text': 'Nigerian', 'indices': [130, 139]}, {'text': 'yoruba', 'indices': [140, 147]}, {'text': 'BellaOkagbue', 'indices': [148, 161]}, {'text': 'Ukraine', 'indices': [162, 170]}, {'text': 'Armenian', 'indices': [171, 180]}, {'text': 'Azerbaijan', 'indices': [181, 192]}]",3,1,2022-09-10 14:41:07+00:00,27,93
598,kuldidsingh,2022-09-13 18:59:30+00:00,"Want to buy #iPhone14,#iPhone14Pro 
and sell #iphone11pro64,#iphonexs64,#xsmax64,#iphone8128gb,#iphonexr64gb.","[{'text': 'iPhone14', 'indices': [12, 21]}, {'text': 'iPhone14Pro', 'indices': [22, 34]}, {'text': 'iphone11pro64', 'indices': [45, 59]}, {'text': 'iphonexs64', 'indices': [60, 71]}, {'text': 'xsmax64', 'indices': [72, 80]}, {'text': 'iphone8128gb', 'indices': [81, 94]}, {'text': 'iphonexr64gb', 'indices': [95, 108]}]",0,0,2022-03-03 09:46:35+00:00,6,100
599,Neil_Sarg,2022-09-13 18:58:05+00:00,I have such mixed feelings about eSIM I know there are benefits to it and also negatives. I guess it’s the fact networks have more control over you and your phone. What you guys think about eSIM? #iphone #apple #iphone14pro #iphone14,"[{'text': 'iphone', 'indices': [196, 203]}, {'text': 'apple', 'indices': [204, 210]}, {'text': 'iphone14pro', 'indices': [211, 223]}, {'text': 'iphone14', 'indices': [224, 233]}]",0,28,2019-09-13 11:46:13+00:00,1211,158
600,amfalco,2022-09-13 18:55:43+00:00,Got my @Apple #iPhone14Pro Silicone Case in Storm Blue via @UPS today. Tracking says my #iPhone14Pro is currently in #LouisvilleKY. :-) @MacRumors @9to5mac https://t.co/Ex49UYrtXh,"[{'text': 'iPhone14Pro', 'indices': [14, 26]}, {'text': 'iPhone14Pro', 'indices': [88, 100]}, {'text': 'LouisvilleKY', 'indices': [117, 130]}]",0,0,2009-03-19 22:13:25+00:00,153,588
601,rudinahazizi,2022-09-13 18:39:10+00:00,Hey! use #code SKINSG7 for 25% off at https://t.co/Ijo0aBqLYK #usa #case #iphonecase #iPhone14ProMax #iPhone14Pro #iphone14 #newcase #protect #Accessories #samsung #NewJeans #sales #salesforce #ad #BLACKPINK #100daysofcode #FreeMint #gifts https://t.co/MWuvsSmhMn,"[{'text': 'code', 'indices': [9, 14]}, {'text': 'usa', 'indices': [62, 66]}, {'text': 'case', 'indices': [67, 72]}, {'text': 'iphonecase', 'indices': [73, 84]}, {'text': 'iPhone14ProMax', 'indices': [85, 100]}, {'text': 'iPhone14Pro', 'indices': [101, 113]}, {'text': 'iphone14', 'indices': [114, 123]}, {'text': 'newcase', 'indices': [124, 132]}, {'text': 'protect', 'indices': [133, 141]}, {'text': 'Accessories', 'indices': [142, 154]}, {'text': 'samsung', 'indices': [155, 163]}, {'text': 'NewJeans', 'indices': [164, 173]}, {'text': 'sales', 'indices': [174, 180]}, {'text': 'salesforce', 'indices': [181, 192]}, {'text': 'ad', 'indices': [193, 196]}, {'text': 'BLACKPINK', 'indices': [197, 207]}, {'text': '100daysofcode', 'indices': [208, 222]}, {'text': 'FreeMint', 'indices': [223, 232]}, {'text': 'gifts', 'indices': [233, 239]}]",1,1,2020-11-02 21:13:50+00:00,50,50
