,User,DateTime,Tweet,retweet,iphone,iphonepro
3992,mxcallmesewoodz,2022-09-13 05:39:40+00:00,rt iphone users rn ios16 iphone14,True,True,False
3996,Ryan_Turner_01,2022-09-13 05:39:19+00:00,iphone line year…kinda busted 😬 apple appleevent iphone14 iphone,False,True,False
4014,israelin_pak,2022-09-13 05:34:58+00:00,rt days passed since launch iphone14 multiple things said whether new phone worth spen…,True,True,False
4015,Matthew_Shoukat,2022-09-13 05:34:55+00:00,rt days passed since launch iphone14 multiple things said whether new phone worth spen…,True,True,False
4017,oludeko,2022-09-13 05:34:46+00:00,rt days passed since launch iphone14 multiple things said whether new phone worth spen…,True,True,False
4020,NNBLB,2022-09-13 05:34:25+00:00,rt iphone users rn ios16 iphone14,True,True,False
4022,XXFemale1,2022-09-13 05:34:15+00:00,rt digitalwallpaper minimalistic boho beige background lock screen wallpaper etsy etsyseller iphone iphone14…,True,True,False
4024,BigCMobilesIND,2022-09-13 05:34:04+00:00,magical new way interact iphone prebook dream iphone big c mobiles prebooking link iphone14series iphone14 apple appleproducts bigcmobiles bigcstore bigc mobilestore,False,True,False
4025,SteveHa55733195,2022-09-13 05:34:03+00:00,rt save money protect iphone14 💊 iphone14 appleevent,True,True,False
4034,joinsumit,2022-09-13 05:31:27+00:00,rt days passed since launch iphone14 multiple things said whether new phone worth spen…,True,True,False
4036,__japheth,2022-09-13 05:30:41+00:00,rt iphone users rn ios16 iphone14,True,True,False
4039,webority,2022-09-13 05:30:11+00:00,apple unveiled new iphone14 plus pro pro max notch customisable silhouette display notifications animations etc also revealed 3 new versions applewatch along new airpodspro 2 planning purchase💲📱,False,True,False
4040,BenjiSeitlhamo,2022-09-13 05:29:59+00:00,rt days passed since launch iphone14 multiple things said whether new phone worth spen…,True,True,False
4042,Anup_mor814,2022-09-13 05:29:58+00:00,iphone users rn ios16 iphone14,False,True,False
4044,ConsigliereMan,2022-09-13 05:29:47+00:00,rt days passed since launch iphone14 multiple things said whether new phone worth spen…,True,True,False
4051,ijupiterz007,2022-09-13 05:28:41+00:00,rt iphone users rn ios16 iphone14,True,True,False
4056,goy_putra,2022-09-13 05:28:09+00:00,rt arbaaz khan using iphone 14 giving iphone 7 arjun kapoor 😂😂 iphone14,True,True,False
4057,Rokibul60100130,2022-09-13 05:28:02+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
4061,fullstackhq,2022-09-13 05:26:58+00:00,apple added new payment option iphone14,False,True,False
4067,Mac_gh97,2022-09-13 05:25:56+00:00,rt let countdown begin 🤗💜🙏🏻 iphone14,True,True,False
4069,jjusttmiss,2022-09-13 05:25:27+00:00,rt iphone users rn ios16 iphone14,True,True,False
4070,WIONews,2022-09-13 05:25:22+00:00,days passed since launch iphone14 multiple things said whether new phone worth spending hundreds dollars climate experts say new iphone tells watch,False,True,False
4076,mayurekbote,2022-09-13 05:24:08+00:00,keep using old phone apple launches phone sep incremental wait months buy new galaxy samsung launches feb good wonder apple trick sleeves sep iphone14 galaxys23 ios16 android13,False,True,False
4078,ffafafa555,2022-09-13 05:23:41+00:00,rt iphone users rn ios16 iphone14,True,True,False
4080,_AGSUM,2022-09-13 05:22:44+00:00,rt iphone users rn ios16 iphone14,True,True,False
4083,tnxonw,2022-09-13 05:22:01+00:00,rt iphone users rn ios16 iphone14,True,True,False
4085,jppraew,2022-09-13 05:21:48+00:00,rt iphone users rn ios16 iphone14,True,True,False
4086,bagusblx,2022-09-13 05:21:38+00:00,rt iphone users rn ios16 iphone14,True,True,False
4087,wisemarketnz,2022-09-13 05:21:30+00:00,iphone 14 14 plus launched new specs release date price iphone14plus freedelivery smartphones latestiphone iphoneforsale powerfulperformance iphone14,False,True,False
4090,Alexis_Mexes,2022-09-13 05:21:19+00:00,rt let countdown begin 🤗💜🙏🏻 iphone14,True,True,False
4094,Whitestone_DE,2022-09-13 05:20:00+00:00,best apple iphone 14 screen protectors whitestone dome glass screen protector iphone 14 plus amazon whitestone save money protect iphone14 💊 iphone14 appleevent,False,True,False
4097,cruelaugh,2022-09-13 05:18:59+00:00,rt iphone users rn ios16 iphone14,True,True,False
4102,64ADArtist1,2022-09-13 05:17:22+00:00,rt trade boob iphone14,True,True,False
4103,Rageswar07,2022-09-13 05:17:09+00:00,rt iphone users rn ios16 iphone14,True,True,False
4104,MindYourDeal1,2022-09-13 05:16:57+00:00,samsung galaxy m33 5g 6gb 128gb storage 6000mah battery rs 18999 24 amazon deal samsung galaxym335g galaxyzflip4 zflip4 samsung smartphonesale smarthone tech gadget sale offer discount deal like follow apple iphone14,False,True,False
4112,N7jpicard,2022-09-13 05:14:58+00:00,ios 16 double wallpaper depth effect smooth animation boat rising clock colour washed second wallpaper animation perfect ios16 iphone14,False,True,False
4116,SalarFarahany,2022-09-13 05:13:57+00:00,rt iphone users rn ios16 iphone14,True,True,False
4119,ms_porsche911,2022-09-13 05:13:14+00:00,rt iphone users rn ios16 iphone14,True,True,False
4121,mrspcxx,2022-09-13 05:12:57+00:00,rt iphone users rn ios16 iphone14,True,True,False
4134,OjeBlaq1,2022-09-13 05:10:07+00:00,rt let countdown begin 🤗💜🙏🏻 iphone14,True,True,False
4135,koungker018,2022-09-13 05:09:58+00:00,rt iphone users rn ios16 iphone14,True,True,False
4140,TrevorLoudon1,2022-09-13 05:08:35+00:00,rt chinamade chips getting built apple ’ latest iphone14 one us lawmaker says silicon valley tech giant p…,True,True,False
4143,pulemathibe,2022-09-13 05:08:12+00:00,told yall iphone overrated iphone14,False,True,False
4153,panpanpiee,2022-09-13 05:05:45+00:00,rt iphone users rn ios16 iphone14,True,True,False
4155,DylanJensen21,2022-09-13 05:04:58+00:00,volume 😭💀 fucked ios16 apple iphone14,False,True,False
4159,RaghavS49109740,2022-09-13 05:04:23+00:00,rt bored design 🤔 rt agree 😬 apple appleevent iphone14,True,True,False
4160,Carlos89er,2022-09-13 05:04:07+00:00,rt let countdown begin 🤗💜🙏🏻 iphone14,True,True,False
4162,Keitu_Lekeba,2022-09-13 05:03:46+00:00,rt iphone users rn ios16 iphone14,True,True,False
4164,PrasannaItzme,2022-09-13 05:02:38+00:00,rt iphone users rn ios16 iphone14,True,True,False
4172,VegaHelmetIndia,2022-09-13 05:01:09+00:00,race updates stay pro vega helmets max safety pro design vega vegahelmets iphone14 apple trending appleevent topicalspots trending,False,True,False
4175,RoshanDevang,2022-09-13 05:00:44+00:00,iphone 14 pro space black colour iphone14 kannada,False,True,False
4176,BhawikTech,2022-09-13 05:00:44+00:00,underrated features ios 16 haptic feedback keyboard ⌨️ battery percentage 🔋 face unlock works rotation 🔓 ios16 iphone14 iphone imessage,False,True,False
4179,jp_whitestone,2022-09-13 05:00:04+00:00,save money protect iphone14 💊 iphone14 appleevent,False,True,False
4181,Regularsneaker1,2022-09-13 04:59:52+00:00,rt tomorrow🔥 got ta talk theres iphone 14 mini📱 iphone14,True,True,False
4184,KM302000,2022-09-13 04:59:48+00:00,rt iphone users rn ios16 iphone14,True,True,False
4186,MarinaSails,2022-09-13 04:58:40+00:00,preorder singapore ✨ ° rimowa luggages ° tumi bags ° iphone 14 eta next week 💜 singapore pasabuys rimowa apple iphone14 tumibags,False,True,False
4190,alipinngalindog,2022-09-13 04:58:08+00:00,new iphone 14 going revolutionize way ignore friends hang fact iphone14,False,True,False
4192,RHEBONEE,2022-09-13 04:57:51+00:00,rt iphone users rn ios16 iphone14,True,True,False
4193,kxntyx,2022-09-13 04:57:11+00:00,rt iphone users rn ios16 iphone14,True,True,False
4195,MashableSEA,2022-09-13 04:56:45+00:00,one southeast asian country didnt exceed 10 working days order get new iphone mashablesea life iphone14 apple work southeastasia,False,True,False
4200,Rokibul60100130,2022-09-13 04:56:17+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
4201,BhawikTech,2022-09-13 04:56:11+00:00,unsendingediting imessage work devices ios 16 … ios16 iphone14,False,True,False
4205,abhidotkumar,2022-09-13 04:55:50+00:00,ios users installing ios 16 iphones realising apple ’ added much new apart lock screen customisation copy objects photos iphone14 ios,False,True,False
4206,_pchsthlchk,2022-09-13 04:55:27+00:00,rt iphone users rn ios16 iphone14,True,True,False
4208,pxn1sf3rn,2022-09-13 04:55:08+00:00,rt iphone users rn ios16 iphone14,True,True,False
4211,bababambx,2022-09-13 04:54:30+00:00,rt iphone users rn ios16 iphone14,True,True,False
4213,GSaggar,2022-09-13 04:54:12+00:00,arbaaz khan using iphone 14 giving iphone 7 arjun kapoor 😂😂 iphone14,False,True,False
4214,aman_maskara,2022-09-13 04:54:05+00:00,rt iphone users rn ios16 iphone14,True,True,False
4219,Rokibul60100130,2022-09-13 04:53:25+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
4226,Rokibul60100130,2022-09-13 04:52:17+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
4228,PratikLive,2022-09-13 04:52:04+00:00,iphone 13 pro max lagging ios 16 update help iphone ios16 appleevent iphone14,False,True,False
4230,whyshaq,2022-09-13 04:51:52+00:00,rt iphone users rn ios16 iphone14,True,True,False
4233,Rokibul60100130,2022-09-13 04:51:44+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
4234,tarquis,2022-09-13 04:51:28+00:00,rt iphone14 index much yearly salary need spend afford iphone 14 around world apple,True,True,False
4235,BhawikTech,2022-09-13 04:51:17+00:00,updated ios 16 ’ forget turn haptic feedback keyboard ’ default ios16 iphone14,False,True,False
4236,Rokibul60100130,2022-09-13 04:51:09+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
4239,vassko,2022-09-13 04:50:59+00:00,rt iphone14 index much yearly salary need spend afford iphone 14 around world apple,True,True,False
4240,Rokibul60100130,2022-09-13 04:50:45+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
4244,sirikyum17,2022-09-13 04:50:03+00:00,rt iphone users rn ios16 iphone14,True,True,False
4246,Rokibul60100130,2022-09-13 04:49:56+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
4251,NFTartsandcol,2022-09-13 04:49:32+00:00,rt new nft new color iphone14 nft opensea nftcollections nftdrops ‼️no gas ‼️nfts polygon ‼️hands made blender 3d,True,True,False
4255,itsmeManmuang,2022-09-13 04:48:33+00:00,rt iphone users rn ios16 iphone14,True,True,False
4258,Rokibul60100130,2022-09-13 04:48:25+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
4260,minelalun,2022-09-13 04:48:04+00:00,rt iphone users rn ios16 iphone14,True,True,False
4261,cowboyjack1497,2022-09-13 04:47:53+00:00,anyone ’ new iphones shipped yet apple iphone14,False,True,False
4266,TNPWSP,2022-09-13 04:46:28+00:00,rt iphone users rn ios16 iphone14,True,True,False
4267,arjunbhola_,2022-09-13 04:46:11+00:00,rt iphone users rn ios16 iphone14,True,True,False
4275,Rokibul60100130,2022-09-13 04:44:09+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
4276,laowa_lens,2022-09-13 04:44:03+00:00,rt first time ever apple revealed iphone ad shot 🤯🤯🤯 apple shot iphone14 ad,True,True,False
4280,surjeetjatt225,2022-09-13 04:43:13+00:00,rt deep purple iphone 14pro favorite 😻 color far appleevent iphone14 iphone14promax iphone14series iphone h…,True,True,False
4281,surjeetjatt225,2022-09-13 04:43:09+00:00,rt like tweet see cool like ❤️ animation 🤓 appleevent iphone14series iphone14promax iphone14,True,True,False
4284,sooya6,2022-09-13 04:42:14+00:00,yooo hidden photo album iphone lock 😁😁😁 ios16 apple iphone iphone14,False,True,False
4285,WhatForGaming,2022-09-13 04:42:12+00:00,check gaming gamingpc laptops gaminglaptops unrealengine amd ryzen nvidia indiedeveloper coding programming apple iphone14 100daysofcode unity ios16 razer coolermaster,False,True,False
4289,mexteno,2022-09-13 04:41:32+00:00,rt iphone users rn ios16 iphone14,True,True,False
4290,WhatIfLaptops,2022-09-13 04:41:19+00:00,check gaming gamingpc laptops gaminglaptops unrealengine amd ryzen nvidia indiedeveloper coding programming apple iphone14 100daysofcode unity ios16,False,True,False
4293,Rokibul60100130,2022-09-13 04:41:04+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
4296,Rokibul60100130,2022-09-13 04:40:01+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
4298,RianAntonelli,2022-09-13 04:39:31+00:00,iphone14 builtin air conditioning,False,True,False
4299,Nanakaynie,2022-09-13 04:39:02+00:00,rt iphone users rn ios16 iphone14,True,True,False
4314,bobbymacavelli,2022-09-13 04:36:15+00:00,unboxing apple leather cases iphone14 pro max umber forest green ink midnight orange,False,True,False
4327,_carlossergiooo,2022-09-13 04:33:14+00:00,rt let countdown begin 🤗💜🙏🏻 iphone14,True,True,False
4341,CJankhao,2022-09-13 04:29:13+00:00,rt iphone users rn ios16 iphone14,True,True,False
4343,24TechSpecs,2022-09-13 04:29:07+00:00,ios16 supported list apple iphone iphone13promax iphone12 iphone11 iphone14,False,True,False
4355,swankyanky,2022-09-13 04:26:45+00:00,rt wan na prebook new iphone know ’ 1…4 breakfastwithapple croma iphone14 newintech apple,True,True,False
4364,MalcolmTrevor7,2022-09-13 04:25:46+00:00,rt let countdown begin 🤗💜🙏🏻 iphone14,True,True,False
4369,omimatsun,2022-09-13 04:24:33+00:00,rt iphone users rn ios16 iphone14,True,True,False
4370,dupblep,2022-09-13 04:24:28+00:00,rt iphone users rn ios16 iphone14,True,True,False
4372,RM_Update,2022-09-13 04:23:41+00:00,apple iphone 14 series battery capacities apple iphone14,False,True,False
4373,lannalian,2022-09-13 04:23:29+00:00,rt ready receive iphone 14 let know color chose comments iphone14,True,True,False
4378,teeruk_Ting,2022-09-13 04:22:15+00:00,rt iphone users rn ios16 iphone14,True,True,False
4379,twentysevnq,2022-09-13 04:21:55+00:00,rt iphone users rn ios16 iphone14,True,True,False
4380,jaoying199x,2022-09-13 04:21:54+00:00,rt iphone users rn ios16 iphone14,True,True,False
4382,JonBrinton,2022-09-13 04:21:12+00:00,rt iphone14 index much yearly salary need spend afford iphone 14 around world apple,True,True,False
4384,Rxckxm,2022-09-13 04:20:08+00:00,friday ’ ready iphone14,False,True,False
4385,Alexia07261,2022-09-13 04:20:07+00:00,rt iphone users rn ios16 iphone14,True,True,False
4386,Whitestone_DE,2022-09-13 04:20:00+00:00,best apple iphone 14 screen protectors whitestone dome glass screen protector iphone 14 pro 61 amazon whitestone save money protect iphone14 💊 iphone14 appleevent,False,True,False
4388,CarlabubakarA,2022-09-13 04:19:33+00:00,rt bored design 🤔 rt agree 😬 apple appleevent iphone14,True,True,False
4395,iamlunarnwn,2022-09-13 04:18:08+00:00,rt iphone users rn ios16 iphone14,True,True,False
4397,mofromyt,2022-09-13 04:17:23+00:00,rt iphone users rn ios16 iphone14,True,True,False
